1,0.0,0.0,0.0,0.0,0.8,49.3,0.3,0.5,6.8,51.3,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,27.0,7.3,0.0,5.4,0.0,0.8,0.0
3,0.0,0.0,0.0,2.6,9.6,8.4,0.8,33.2,11.3,0.0,3.2,1.2
4,0.0,0.0,0.0,0.0,2.7,6.7,24.2,28.0,0.1,0.9,0.0,0.0
5,0.0,0.0,0.0,0.0,1.2,0.0,0.6,2.0,7.2,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.6,0.8,1.0,0.0,45.2,0.0,24.8,0.0
7,0.0,0.0,0.0,0.0,0.1,2.3,1.1,4.6,0.0,1.6,0.0,0.0
8,0.0,0.0,0.0,0.0,2.4,4.7,0.0,0.6,0.5,0.0,8.0,0.0
9,0.0,0.0,0.0,0.0,33.0,67.8,0.0,12.0,14.0,28.9,10.8,0.0
10,0.0,0.0,0.0,0.0,16.2,5.6,0.0,87.1,1.2,4.2,2.8,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,23.3,21.6,6.4,21.4,6.8,0.0
12,0.0,0.0,0.0,0.0,8.5,19.6,0.0,0.0,6.0,0.0,5.2,0.0
13,0.0,0.0,0.0,0.0,1.0,12.3,4.6,0.0,0.6,3.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,3.1,10.9,0.5,62.2,4.8,67.7,0.0
15,0.0,0.0,0.0,0.0,15.8,3.5,3.0,0.0,36.4,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,43.5,0.0,10.9,12.6,2.1,18.6,0.0,0.0
17,0.0,0.0,0.0,0.0,18.0,0.0,21.4,14.7,0.0,77.1,0.1,0.0
18,0.0,0.0,0.0,0.0,4.2,3.3,0.3,1.8,43.2,0.8,0.1,2.4
19,0.0,-99.0,0.0,0.2,9.3,101.9,0.9,0.1,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.8,3.0,0.0,10.9,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,69.0,50.0,0.3,5.2,0.1,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.8,3.1,0.2,0.0,0.0
23,0.0,0.0,0.0,2.0,0.0,2.8,0.0,0.2,0.3,32.7,0.0,0.0
24,0.0,0.0,1.6,0.0,24.6,1.2,0.0,4.7,0.0,0.0,0.1,0.0
25,0.0,0.0,57.5,0.0,0.6,3.0,0.4,0.4,0.0,0.5,0.5,0.0
26,0.0,0.0,2.0,0.0,3.0,0.0,2.2,6.0,0.1,0.0,0.0,31.1
27,0.0,0.0,0.0,3.2,0.0,2.4,0.6,8.7,0.0,29.5,0.0,8.5
28,0.0,0.0,0.0,1.2,0.2,4.2,20.0,35.2,54.4,0.0,0.0,0.0
29,0.0,-99.0,0.0,0.0,0.0,0.0,14.7,0.0,16.9,0.0,0.0,0.0
30,0.0,-99.0,0.0,0.0,16.3,0.0,5.6,0.0,6.2,9.1,0.0,0.0
31,0.0,-99.0,0.3,-99.0,0.1,-99.0,0.0,0.0,-99.0,0.0,-99.0,0.0
